freq_mhz,standby_dbuvm,movement_xray_dbuvm,delta_db
50.849609375,26.31042509439325,30.24842509439325,3.9380000000000024
50.8984375,26.23642509439325,31.524425094393248,5.287999999999997
50.947265625,26.36142509439325,28.943425094393252,2.5820000000000007
50.99609375,26.271425094393248,30.05642509439325,3.7850000000000037
51.044921875,26.25542509439325,31.351425094393246,5.0959999999999965
51.09375,26.19042509439325,28.84942509439325,2.658999999999999
51.142578125,26.26142509439325,30.09342509439325,3.8320000000000007
51.19140625,26.107425094393246,31.156425094393246,5.0489999999999995
51.240234375,26.17842509439325,28.76142509439325,2.5829999999999984
51.2890625,26.079425094393248,30.18542509439325,4.106000000000002
51.337890625,25.98142509439325,30.528425094393246,4.546999999999997
51.38671875,26.05042509439325,28.625425094393247,2.5749999999999957
51.435546875,25.869425094393247,29.997425094393247,4.128
51.484375,25.915425094393246,30.37442509439325,4.459000000000003
51.533203125,25.85942509439325,28.40442509439325,2.5450000000000017
51.58203125,25.79442509439325,29.951425094393247,4.1569999999999965
51.630859375,25.74942509439325,29.98642509439325,4.237000000000002
51.6796875,25.72742509439325,28.625425094393247,2.897999999999996
51.728515625,25.750425094393247,30.03642509439325,4.286000000000001
51.77734375,25.66442509439325,29.92842509439325,4.264000000000003
51.826171875,25.655425094393248,28.72742509439325,3.0720000000000027
51.875,25.589425094393246,30.03842509439325,4.449000000000005
51.923828125,25.64542509439325,30.17642509439325,4.530999999999999
51.97265625,25.70942509439325,28.943425094393252,3.2340000000000018
52.021484375,25.64842509439325,30.007425094393252,4.359000000000002
52.0703125,25.72142509439325,30.41742509439325,4.695999999999998
52.119140625,25.74642509439325,29.36542509439325,3.6189999999999998
52.16796875,25.75242509439325,30.116425094393247,4.363999999999997
52.216796875,25.85842509439325,30.64842509439325,4.789999999999999
52.265625,25.68542509439325,30.13942509439325,4.454000000000001
52.314453125,25.878425094393247,30.27642509439325,4.398000000000003
52.36328125,25.72542509439325,31.097425094393248,5.372
52.412109375,25.69742509439325,31.01142509439325,5.314
52.4609375,25.793425094393246,31.17042509439325,5.3770000000000024
